PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;Network ACL acl-0ab4dc19b8a45d225 has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:network-acl/acl-0ab4dc19b8a45d225;acl-0ab4dc19b8a45d225;ec2_networkacl_allow_ingress_tcp_port_3389;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.VPC.CN01.AR01;When a subscription is created, the subscription MUST NOT contain default network resources.;Network Security;TODO: Describe this control family;CCC.VPC.CN01 Restrict Default Network Creation;;Restrict the automatic creation of default virtual networks and related resources during subscription initialization to avoid insecure default configurations and enforce custom network policies.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.VPC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-5']}, {'ReferenceId': 'CCM', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.12.3.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-7']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have all ports open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN01.AR02;When a port is exposed for SSH network traffic, all traffic MUST include a SSH handshake AND be encrypted using SSHv2 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Any time port 22 is exposed, ensure that it has a properly implemented SSH server with SSHv2 enabled and configured with strong ciphers. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have all ports open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have all ports open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have all ports open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.VPC.CN01.AR01;When a subscription is created, the subscription MUST NOT contain default network resources.;Network Security;TODO: Describe this control family;CCC.VPC.CN01 Restrict Default Network Creation;;Restrict the automatic creation of default virtual networks and related resources during subscription initialization to avoid insecure default configurations and enforce custom network policies.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.VPC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-5']}, {'ReferenceId': 'CCM', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.12.3.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-7']}];FAIL;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) has at least one port open to the Internet but its network interface type (interface) is not allowed.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_any_port;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN01.AR02;When a port is exposed for SSH network traffic, all traffic MUST include a SSH handshake AND be encrypted using SSHv2 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Any time port 22 is exposed, ensure that it has a properly implemented SSH server with SSHv2 enabled and configured with strong ciphers. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];FAIL;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) has SSH port 22 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) has SSH port 22 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN01.AR03;When the service receives unencrypted traffic,  then it MUST either block the request or automatically redirect it to the secure equivalent.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Review firewall, load balancer, and application configurations to ensure insecure protocols such as HTTP, FTP, and Telnet are not exposed. Where possible, implement automatic redirection to secure protocols such as HTTPS, SFTP, SSH, and regularly scan for protocol drift. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have FTP ports 20 and 21 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN01.AR03;When the service receives unencrypted traffic,  then it MUST either block the request or automatically redirect it to the secure equivalent.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Review firewall, load balancer, and application configurations to ensure insecure protocols such as HTTP, FTP, and Telnet are not exposed. Where possible, implement automatic redirection to secure protocols such as HTTPS, SFTP, SSH, and regularly scan for protocol drift. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}, {'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-8', 'SC-13']}];PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have Telnet port 23 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR03;When administrative access or configuration change is attempted on the service or a child resource in a multi-tenant environment, the service MUST refuse requests across tenant boundaries unless the origin is explicitly included in a pre-approved allowlist.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;EventBridge event bus default does not allow cross-account access.;arn:aws:events:eu-north-1:334960985321:event-bus/default;default;eventbridge_bus_cross_account_access;False
