PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.exp.9.aws.img.1;Registro de la gestión de incidentes;op.exp.9;operacional;explotación;Habilitar AWS Incident Manager y AWS CloudTrail en todas las regiones con el fin de recopilar información para generar contenido prescriptivo para la creación de informes exigidos por la medida de seguridad.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-07155be449979bd7a is unmanaged by Systems Manager because it is stopped.;arn:aws:ec2:eu-north-1:334960985321:instance/i-07155be449979bd7a;ec2_instance_managed_by_ssm;False;i-07155be449979bd7a;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.4.aws.iam.3;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Para una correcta implementación de la estrategia de políticas de acceso, se recomienda utilizar la herramienta Policy Simulator para probar y solucionar posibles problemas en la asignación de políticas.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad;automatico;;PASS;EC2 Instance i-07155be449979bd7a is unmanaged by Systems Manager because it is stopped.;arn:aws:ec2:eu-north-1:334960985321:instance/i-07155be449979bd7a;ec2_instance_managed_by_ssm;False;i-07155be449979bd7a;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.2;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Evitar la existencia de Security Groups que dejen abierto todo el tráfico entrante.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have all ports open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False;sg-093d3f8eb64dbbc44;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-5 (sg-0ef01d4e72cdd8720) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0ef01d4e72cdd8720;ec2_securitygroup_from_launch_wizard;False;sg-0ef01d4e72cdd8720;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-3 (sg-074c84bfa7f615b3b) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-074c84bfa7f615b3b;ec2_securitygroup_from_launch_wizard;False;sg-074c84bfa7f615b3b;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-4 (sg-073a3ad4d29c4946d) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-073a3ad4d29c4946d;ec2_securitygroup_from_launch_wizard;False;sg-073a3ad4d29c4946d;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-1 (sg-0485182bd2751a616) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0485182bd2751a616;ec2_securitygroup_from_launch_wizard;False;sg-0485182bd2751a616;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-7 (sg-08078a4452e865fd4) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-08078a4452e865fd4;ec2_securitygroup_from_launch_wizard;False;sg-08078a4452e865fd4;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_from_launch_wizard;False;sg-093d3f8eb64dbbc44;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-6 (sg-0afc302b7be05b29f) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0afc302b7be05b29f;ec2_securitygroup_from_launch_wizard;False;sg-0afc302b7be05b29f;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group launch-wizard-2 (sg-0136583819668c587) was created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0136583819668c587;ec2_securitygroup_from_launch_wizard;False;sg-0136583819668c587;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Security group default (sg-01c6ba3093594187a) was not created using the EC2 Launch Wizard.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-01c6ba3093594187a;ec2_securitygroup_from_launch_wizard;False;sg-01c6ba3093594187a;ENS;ENS RD 311/2022 - Categoría Alta
